timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
858947960,-0.18928424,0.14546129,1.0232854
859149996,-0.18632385,0.14546129,1.016881
859352481,-0.18632385,0.14546129,1.0200832
859554839,-0.18632385,0.14546129,1.016881
859757325,-0.18632385,0.1483638,1.016881
859959751,-0.18632385,0.14546129,1.0200832
860150063,-0.18336345,0.14546129,1.016881
860352563,-0.18632385,0.14546129,1.0232854
860554953,-0.18632385,0.1483638,1.0232854
860746143,-0.18928424,0.1512663,1.0136787
860959829,-0.18632385,0.1483638,1.0264876
861150639,-0.18336345,0.14546129,1.0264876
861353093,-0.18040307,0.14546129,1.0200832
